country,date,cases,deaths
Eritrea,2020-01-26,0,0
Estonia,2020-01-26,0,0
Eswatini,2020-01-26,0,0
Ethiopia,2020-01-26,0,0
Fiji,2020-01-26,0,0
Finland,2020-01-26,0,0
France,2020-01-26,3,0
Gabon,2020-01-26,0,0
Georgia,2020-01-26,0,0
Germany,2020-01-26,0,0
Ghana,2020-01-26,0,0
Greece,2020-01-26,0,0
Grenada,2020-01-26,0,0
Guatemala,2020-01-26,0,0
Guinea,2020-01-26,0,0
GuineaBissau,2020-01-26,0,0
Guyana,2020-01-26,0,0
Haiti,2020-01-26,0,0
HolySee,2020-01-26,0,0
Honduras,2020-01-26,0,0
Hungary,2020-01-26,0,0
Iceland,2020-01-26,0,0
India,2020-01-26,0,0
Indonesia,2020-01-26,0,0
Iran,2020-01-26,0,0
Iraq,2020-01-26,0,0
Ireland,2020-01-26,0,0
Israel,2020-01-26,0,0
Italy,2020-01-26,0,0
Jamaica,2020-01-26,0,0
Japan,2020-01-26,4,0
Jordan,2020-01-26,0,0
Kazakhstan,2020-01-26,0,0
Kenya,2020-01-26,0,0
Kosovo,2020-01-26,0,0
Kuwait,2020-01-26,0,0
Kyrgyzstan,2020-01-26,0,0
Laos,2020-01-26,0,0
Latvia,2020-01-26,0,0
Lebanon,2020-01-26,0,0
Lesotho,2020-01-26,0,0
Liberia,2020-01-26,0,0
Libya,2020-01-26,0,0
Liechtenstein,2020-01-26,0,0
Lithuania,2020-01-26,0,0
Luxembourg,2020-01-26,0,0
Madagascar,2020-01-26,0,0
Malawi,2020-01-26,0,0
Malaysia,2020-01-26,4,0
Maldives,2020-01-26,0,0
Mali,2020-01-26,0,0
Malta,2020-01-26,0,0
Marshall Islands,2020-01-26,0,0
Mauritania,2020-01-26,0,0
Mauritius,2020-01-26,0,0
Mexico,2020-01-26,0,0
Moldova,2020-01-26,0,0
Monaco,2020-01-26,0,0
Mongolia,2020-01-26,0,0
Montenegro,2020-01-26,0,0
Morocco,2020-01-26,0,0
Mozambique,2020-01-26,0,0
MSZaandam,2020-01-26,0,0
Namibia,2020-01-26,0,0
Nepal,2020-01-26,1,0
Netherlands,2020-01-26,0,0
NewZealand,2020-01-26,0,0
Nicaragua,2020-01-26,0,0
Niger,2020-01-26,0,0
Nigeria,2020-01-26,0,0
NorthMacedonia,2020-01-26,0,0
Norway,2020-01-26,0,0
occupiedPalestinianterritory,2020-01-26,0,0
Oman,2020-01-26,0,0
Pakistan,2020-01-26,0,0
Panama,2020-01-26,0,0
PapuaNewGuinea,2020-01-26,0,0
Paraguay,2020-01-26,0,0
Peru,2020-01-26,0,0
Philippines,2020-01-26,0,0
Poland,2020-01-26,0,0
Portugal,2020-01-26,0,0
Qatar,2020-01-26,0,0
RepublicofKorea,2020-01-26,3,0
Romania,2020-01-26,0,0
Russia,2020-01-26,0,0
Rwanda,2020-01-26,0,0
SaintKittsandNevis,2020-01-26,0,0
SaintLucia,2020-01-26,0,0
SaintVincentandtheGrenadines,2020-01-26,0,0
SanMarino,2020-01-26,0,0
SaoTomeandPrincipe,2020-01-26,0,0
SaudiArabia,2020-01-26,0,0
Senegal,2020-01-26,0,0
Serbia,2020-01-26,0,0
Seychelles,2020-01-26,0,0
SierraLeone,2020-01-26,0,0
Singapore,2020-01-26,4,0
Slovakia,2020-01-26,0,0
Slovenia,2020-01-26,0,0
Solomon Islands,2020-01-26,0,0
Somalia,2020-01-26,0,0
SouthAfrica,2020-01-26,0,0
SouthSudan,2020-01-26,0,0
Spain,2020-01-26,0,0
SriLanka,2020-01-26,0,0
Sudan,2020-01-26,0,0
Suriname,2020-01-26,0,0
Sweden,2020-01-26,0,0
Switzerland,2020-01-26,0,0
SyrianArabRepublic,2020-01-26,0,0
Taiwan,2020-01-26,4,0
Tajikistan,2020-01-26,0,0
Tanzania,2020-01-26,0,0
Thailand,2020-01-26,8,0
TheBahamas,2020-01-26,0,0
TheGambia,2020-01-26,0,0
Togo,2020-01-26,0,0
TrinidadandTobago,2020-01-26,0,0
Tunisia,2020-01-26,0,0
Turkey,2020-01-26,0,0
Uganda,2020-01-26,0,0
Ukraine,2020-01-26,0,0
UnitedArabEmirates,2020-01-26,0,0
UnitedKingdom,2020-01-26,0,0
Uruguay,2020-01-26,0,0
US,2020-01-26,5,0
Uzbekistan,2020-01-26,0,0
Vanuatu,2020-01-26,0,0
Venezuela,2020-01-26,0,0
Vietnam,2020-01-26,2,0
WesternSahara,2020-01-26,0,0
Yemen,2020-01-26,0,0
Zambia,2020-01-26,0,0
Zimbabwe,2020-01-26,0,0
Afghanistan,2020-01-27,0,0
Albania,2020-01-27,0,0
Algeria,2020-01-27,0,0
Andorra,2020-01-27,0,0
Angola,2020-01-27,0,0
AntiguaandBarbuda,2020-01-27,0,0
Argentina,2020-01-27,0,0
Armenia,2020-01-27,0,0
Australia,2020-01-27,5,0
Austria,2020-01-27,0,0
Azerbaijan,2020-01-27,0,0
Bahrain,2020-01-27,0,0
Bangladesh,2020-01-27,0,0
Barbados,2020-01-27,0,0
Belarus,2020-01-27,0,0
Belgium,2020-01-27,0,0
Belize,2020-01-27,0,0
Benin,2020-01-27,0,0
Bhutan,2020-01-27,0,0
Bolivia,2020-01-27,0,0
BosniaandHerzegovina,2020-01-27,0,0
Botswana,2020-01-27,0,0
Brazil,2020-01-27,0,0
Brunei,2020-01-27,0,0
Bulgaria,2020-01-27,0,0
BurkinaFaso,2020-01-27,0,0
Burma,2020-01-27,0,0
Burundi,2020-01-27,0,0
Cambodia,2020-01-27,1,0
Cameroon,2020-01-27,0,0
Canada,2020-01-27,1,0
CapeVerde,2020-01-27,0,0
CentralAfricanRepublic,2020-01-27,0,0
Chad,2020-01-27,0,0
Chile,2020-01-27,0,0
China,2020-01-27,2877,82
Colombia,2020-01-27,0,0
Comoros,2020-01-27,0,0
Congo,2020-01-27,0,0
CostaRica,2020-01-27,0,0
CotedIvoire,2020-01-27,0,0
Croatia,2020-01-27,0,0
Cuba,2020-01-27,0,0
Cyprus,2020-01-27,0,0
Czechia,2020-01-27,0,0
DemocraticRepublicoftheCongo,2020-01-27,0,0
Denmark,2020-01-27,0,0
DiamondPrincessCruiseShip,2020-01-27,0,0
Djibouti,2020-01-27,0,0
Dominica,2020-01-27,0,0
DominicanRepublic,2020-01-27,0,0
EastTimor,2020-01-27,0,0
Ecuador,2020-01-27,0,0
Egypt,2020-01-27,0,0
ElSalvador,2020-01-27,0,0
EquatorialGuinea,2020-01-27,0,0
Eritrea,2020-01-27,0,0
Estonia,2020-01-27,0,0
Eswatini,2020-01-27,0,0
Ethiopia,2020-01-27,0,0
Fiji,2020-01-27,0,0
Finland,2020-01-27,0,0
France,2020-01-27,3,0
Gabon,2020-01-27,0,0
Georgia,2020-01-27,0,0
Germany,2020-01-27,1,0
Ghana,2020-01-27,0,0
Greece,2020-01-27,0,0
Grenada,2020-01-27,0,0
Guatemala,2020-01-27,0,0
Guinea,2020-01-27,0,0
GuineaBissau,2020-01-27,0,0
Guyana,2020-01-27,0,0
Haiti,2020-01-27,0,0
HolySee,2020-01-27,0,0
Honduras,2020-01-27,0,0
Hungary,2020-01-27,0,0
Iceland,2020-01-27,0,0
India,2020-01-27,0,0
Indonesia,2020-01-27,0,0
Iran,2020-01-27,0,0
Iraq,2020-01-27,0,0
Ireland,2020-01-27,0,0
Israel,2020-01-27,0,0
Italy,2020-01-27,0,0
Jamaica,2020-01-27,0,0
Japan,2020-01-27,4,0
Jordan,2020-01-27,0,0
Kazakhstan,2020-01-27,0,0
Kenya,2020-01-27,0,0
Kosovo,2020-01-27,0,0
Kuwait,2020-01-27,0,0
Kyrgyzstan,2020-01-27,0,0
Laos,2020-01-27,0,0
Latvia,2020-01-27,0,0
Lebanon,2020-01-27,0,0
Lesotho,2020-01-27,0,0
Liberia,2020-01-27,0,0
Libya,2020-01-27,0,0
Liechtenstein,2020-01-27,0,0
Lithuania,2020-01-27,0,0
Luxembourg,2020-01-27,0,0
Madagascar,2020-01-27,0,0
Malawi,2020-01-27,0,0
Malaysia,2020-01-27,4,0
Maldives,2020-01-27,0,0
Mali,2020-01-27,0,0
Malta,2020-01-27,0,0
Marshall Islands,2020-01-27,0,0
Mauritania,2020-01-27,0,0
Mauritius,2020-01-27,0,0
Mexico,2020-01-27,0,0
Moldova,2020-01-27,0,0
Monaco,2020-01-27,0,0
Mongolia,2020-01-27,0,0
Montenegro,2020-01-27,0,0
Morocco,2020-01-27,0,0
Mozambique,2020-01-27,0,0
MSZaandam,2020-01-27,0,0
Namibia,2020-01-27,0,0
Nepal,2020-01-27,1,0
Netherlands,2020-01-27,0,0
NewZealand,2020-01-27,0,0
Nicaragua,2020-01-27,0,0
Niger,2020-01-27,0,0
Nigeria,2020-01-27,0,0
NorthMacedonia,2020-01-27,0,0
Norway,2020-01-27,0,0
occupiedPalestinianterritory,2020-01-27,0,0
Oman,2020-01-27,0,0
Pakistan,2020-01-27,0,0
Panama,2020-01-27,0,0
PapuaNewGuinea,2020-01-27,0,0
Paraguay,2020-01-27,0,0
Peru,2020-01-27,0,0
Philippines,2020-01-27,0,0
Poland,2020-01-27,0,0
Portugal,2020-01-27,0,0
Qatar,2020-01-27,0,0
RepublicofKorea,2020-01-27,4,0
Romania,2020-01-27,0,0
Russia,2020-01-27,0,0
Rwanda,2020-01-27,0,0
SaintKittsandNevis,2020-01-27,0,0
SaintLucia,2020-01-27,0,0
SaintVincentandtheGrenadines,2020-01-27,0,0
SanMarino,2020-01-27,0,0
SaoTomeandPrincipe,2020-01-27,0,0
SaudiArabia,2020-01-27,0,0
Senegal,2020-01-27,0,0
Serbia,2020-01-27,0,0
Seychelles,2020-01-27,0,0
SierraLeone,2020-01-27,0,0
Singapore,2020-01-27,5,0
Slovakia,2020-01-27,0,0
Slovenia,2020-01-27,0,0
Solomon Islands,2020-01-27,0,0
Somalia,2020-01-27,0,0
SouthAfrica,2020-01-27,0,0
SouthSudan,2020-01-27,0,0
Spain,2020-01-27,0,0
SriLanka,2020-01-27,1,0
Sudan,2020-01-27,0,0
Suriname,2020-01-27,0,0
Sweden,2020-01-27,0,0
Switzerland,2020-01-27,0,0
SyrianArabRepublic,2020-01-27,0,0
Taiwan,2020-01-27,5,0
Tajikistan,2020-01-27,0,0
Tanzania,2020-01-27,0,0
Thailand,2020-01-27,8,0
TheBahamas,2020-01-27,0,0
TheGambia,2020-01-27,0,0
Togo,2020-01-27,0,0
TrinidadandTobago,2020-01-27,0,0
Tunisia,2020-01-27,0,0
Turkey,2020-01-27,0,0
Uganda,2020-01-27,0,0
Ukraine,2020-01-27,0,0
UnitedArabEmirates,2020-01-27,0,0
UnitedKingdom,2020-01-27,0,0
Uruguay,2020-01-27,0,0
US,2020-01-27,5,0
Uzbekistan,2020-01-27,0,0
Vanuatu,2020-01-27,0,0
Venezuela,2020-01-27,0,0
Vietnam,2020-01-27,2,0
WesternSahara,2020-01-27,0,0
Yemen,2020-01-27,0,0
Zambia,2020-01-27,0,0
Zimbabwe,2020-01-27,0,0
Afghanistan,2020-01-28,0,0
Albania,2020-01-28,0,0
Algeria,2020-01-28,0,0
Andorra,2020-01-28,0,0
Angola,2020-01-28,0,0
AntiguaandBarbuda,2020-01-28,0,0
Argentina,2020-01-28,0,0
Armenia,2020-01-28,0,0
Australia,2020-01-28,5,0
Austria,2020-01-28,0,0
Azerbaijan,2020-01-28,0,0
Bahrain,2020-01-28,0,0
Bangladesh,2020-01-28,0,0
Barbados,2020-01-28,0,0
Belarus,2020-01-28,0,0
Belgium,2020-01-28,0,0
Belize,2020-01-28,0,0
Benin,2020-01-28,0,0
Bhutan,2020-01-28,0,0
Bolivia,2020-01-28,0,0
BosniaandHerzegovina,2020-01-28,0,0
Botswana,2020-01-28,0,0
Brazil,2020-01-28,0,0
Brunei,2020-01-28,0,0
Bulgaria,2020-01-28,0,0
BurkinaFaso,2020-01-28,0,0
Burma,2020-01-28,0,0
Burundi,2020-01-28,0,0
Cambodia,2020-01-28,1,0
Cameroon,2020-01-28,0,0
Canada,2020-01-28,2,0
CapeVerde,2020-01-28,0,0
CentralAfricanRepublic,2020-01-28,0,0
Chad,2020-01-28,0,0
Chile,2020-01-28,0,0
China,2020-01-28,5509,131
Colombia,2020-01-28,0,0
Comoros,2020-01-28,0,0
Congo,2020-01-28,0,0
CostaRica,2020-01-28,0,0
CotedIvoire,2020-01-28,0,0
Croatia,2020-01-28,0,0
Cuba,2020-01-28,0,0
Cyprus,2020-01-28,0,0
Czechia,2020-01-28,0,0
DemocraticRepublicoftheCongo,2020-01-28,0,0
Denmark,2020-01-28,0,0
DiamondPrincessCruiseShip,2020-01-28,0,0
Djibouti,2020-01-28,0,0
Dominica,2020-01-28,0,0
DominicanRepublic,2020-01-28,0,0
EastTimor,2020-01-28,0,0
Ecuador,2020-01-28,0,0
Egypt,2020-01-28,0,0
ElSalvador,2020-01-28,0,0
EquatorialGuinea,2020-01-28,0,0
Eritrea,2020-01-28,0,0
Estonia,2020-01-28,0,0
Eswatini,2020-01-28,0,0
Ethiopia,2020-01-28,0,0
Fiji,2020-01-28,0,0
Finland,2020-01-28,0,0
France,2020-01-28,4,0
Gabon,2020-01-28,0,0
Georgia,2020-01-28,0,0
Germany,2020-01-28,4,0
Ghana,2020-01-28,0,0
Greece,2020-01-28,0,0
Grenada,2020-01-28,0,0
Guatemala,2020-01-28,0,0
Guinea,2020-01-28,0,0
GuineaBissau,2020-01-28,0,0
Guyana,2020-01-28,0,0
Haiti,2020-01-28,0,0
HolySee,2020-01-28,0,0
Honduras,2020-01-28,0,0
Hungary,2020-01-28,0,0
Iceland,2020-01-28,0,0
India,2020-01-28,0,0
Indonesia,2020-01-28,0,0
Iran,2020-01-28,0,0
Iraq,2020-01-28,0,0
Ireland,2020-01-28,0,0
Israel,2020-01-28,0,0
Italy,2020-01-28,0,0
Jamaica,2020-01-28,0,0
Japan,2020-01-28,7,0
Jordan,2020-01-28,0,0
Kazakhstan,2020-01-28,0,0
Kenya,2020-01-28,0,0
Kosovo,2020-01-28,0,0
Kuwait,2020-01-28,0,0
Kyrgyzstan,2020-01-28,0,0
Laos,2020-01-28,0,0
Latvia,2020-01-28,0,0
Lebanon,2020-01-28,0,0
Lesotho,2020-01-28,0,0
Liberia,2020-01-28,0,0
Libya,2020-01-28,0,0
Liechtenstein,2020-01-28,0,0
Lithuania,2020-01-28,0,0
Luxembourg,2020-01-28,0,0
Madagascar,2020-01-28,0,0
Malawi,2020-01-28,0,0
Malaysia,2020-01-28,4,0
Maldives,2020-01-28,0,0
Mali,2020-01-28,0,0
Malta,2020-01-28,0,0
Marshall Islands,2020-01-28,0,0
Mauritania,2020-01-28,0,0
Mauritius,2020-01-28,0,0
Mexico,2020-01-28,0,0
Moldova,2020-01-28,0,0
Monaco,2020-01-28,0,0
Mongolia,2020-01-28,0,0
Montenegro,2020-01-28,0,0
Morocco,2020-01-28,0,0
Mozambique,2020-01-28,0,0
MSZaandam,2020-01-28,0,0
Namibia,2020-01-28,0,0
Nepal,2020-01-28,1,0
Netherlands,2020-01-28,0,0
NewZealand,2020-01-28,0,0
Nicaragua,2020-01-28,0,0
Niger,2020-01-28,0,0
Nigeria,2020-01-28,0,0
NorthMacedonia,2020-01-28,0,0
Norway,2020-01-28,0,0
occupiedPalestinianterritory,2020-01-28,0,0
Oman,2020-01-28,0,0
Pakistan,2020-01-28,0,0
Panama,2020-01-28,0,0
PapuaNewGuinea,2020-01-28,0,0
Paraguay,2020-01-28,0,0
Peru,2020-01-28,0,0
Philippines,2020-01-28,0,0
Poland,2020-01-28,0,0
Portugal,2020-01-28,0,0
Qatar,2020-01-28,0,0
RepublicofKorea,2020-01-28,4,0
Romania,2020-01-28,0,0
Russia,2020-01-28,0,0
Rwanda,2020-01-28,0,0
SaintKittsandNevis,2020-01-28,0,0
SaintLucia,2020-01-28,0,0
SaintVincentandtheGrenadines,2020-01-28,0,0
SanMarino,2020-01-28,0,0
SaoTomeandPrincipe,2020-01-28,0,0
SaudiArabia,2020-01-28,0,0
Senegal,2020-01-28,0,0
Serbia,2020-01-28,0,0
Seychelles,2020-01-28,0,0
SierraLeone,2020-01-28,0,0
Singapore,2020-01-28,7,0
Slovakia,2020-01-28,0,0
Slovenia,2020-01-28,0,0
Solomon Islands,2020-01-28,0,0
Somalia,2020-01-28,0,0
SouthAfrica,2020-01-28,0,0
SouthSudan,2020-01-28,0,0
Spain,2020-01-28,0,0
SriLanka,2020-01-28,1,0
Sudan,2020-01-28,0,0
Suriname,2020-01-28,0,0
Sweden,2020-01-28,0,0
Switzerland,2020-01-28,0,0
SyrianArabRepublic,2020-01-28,0,0
Taiwan,2020-01-28,8,0
Tajikistan,2020-01-28,0,0
Tanzania,2020-01-28,0,0
Thailand,2020-01-28,14,0
TheBahamas,2020-01-28,0,0
TheGambia,2020-01-28,0,0
Togo,2020-01-28,0,0
TrinidadandTobago,2020-01-28,0,0
Tunisia,2020-01-28,0,0
Turkey,2020-01-28,0,0
Uganda,2020-01-28,0,0
Ukraine,2020-01-28,0,0
UnitedArabEmirates,2020-01-28,0,0
UnitedKingdom,2020-01-28,0,0
Uruguay,2020-01-28,0,0
US,2020-01-28,5,0
Uzbekistan,2020-01-28,0,0
Vanuatu,2020-01-28,0,0
Venezuela,2020-01-28,0,0
Vietnam,2020-01-28,2,0
WesternSahara,2020-01-28,0,0
Yemen,2020-01-28,0,0
Zambia,2020-01-28,0,0
Zimbabwe,2020-01-28,0,0
Afghanistan,2020-01-29,0,0
Albania,2020-01-29,0,0
Algeria,2020-01-29,0,0
Andorra,2020-01-29,0,0
Angola,2020-01-29,0,0
AntiguaandBarbuda,2020-01-29,0,0
Argentina,2020-01-29,0,0
Armenia,2020-01-29,0,0
Australia,2020-01-29,6,0
Austria,2020-01-29,0,0
Azerbaijan,2020-01-29,0,0
Bahrain,2020-01-29,0,0
Bangladesh,2020-01-29,0,0
Barbados,2020-01-29,0,0
Belarus,2020-01-29,0,0
Belgium,2020-01-29,0,0
Belize,2020-01-29,0,0
Benin,2020-01-29,0,0
Bhutan,2020-01-29,0,0
Bolivia,2020-01-29,0,0
BosniaandHerzegovina,2020-01-29,0,0
Botswana,2020-01-29,0,0
Brazil,2020-01-29,0,0
Brunei,2020-01-29,0,0
Bulgaria,2020-01-29,0,0
BurkinaFaso,2020-01-29,0,0
Burma,2020-01-29,0,0
Burundi,2020-01-29,0,0
Cambodia,2020-01-29,1,0
Cameroon,2020-01-29,0,0
Canada,2020-01-29,2,0
CapeVerde,2020-01-29,0,0
CentralAfricanRepublic,2020-01-29,0,0
Chad,2020-01-29,0,0
Chile,2020-01-29,0,0
China,2020-01-29,6087,133
Colombia,2020-01-29,0,0
Comoros,2020-01-29,0,0
Congo,2020-01-29,0,0
CostaRica,2020-01-29,0,0
CotedIvoire,2020-01-29,0,0
Croatia,2020-01-29,0,0
Cuba,2020-01-29,0,0
Cyprus,2020-01-29,0,0
Czechia,2020-01-29,0,0
DemocraticRepublicoftheCongo,2020-01-29,0,0
Denmark,2020-01-29,0,0
DiamondPrincessCruiseShip,2020-01-29,0,0
Djibouti,2020-01-29,0,0
Dominica,2020-01-29,0,0
DominicanRepublic,2020-01-29,0,0
EastTimor,2020-01-29,0,0
Ecuador,2020-01-29,0,0
Egypt,2020-01-29,0,0
ElSalvador,2020-01-29,0,0
EquatorialGuinea,2020-01-29,0,0
Eritrea,2020-01-29,0,0
Estonia,2020-01-29,0,0
Eswatini,2020-01-29,0,0
Ethiopia,2020-01-29,0,0
Fiji,2020-01-29,0,0
Finland,2020-01-29,1,0
France,2020-01-29,5,0
Gabon,2020-01-29,0,0
Georgia,2020-01-29,0,0
Germany,2020-01-29,4,0
Ghana,2020-01-29,0,0
Greece,2020-01-29,0,0
Grenada,2020-01-29,0,0
Guatemala,2020-01-29,0,0
Guinea,2020-01-29,0,0
GuineaBissau,2020-01-29,0,0
Guyana,2020-01-29,0,0
Haiti,2020-01-29,0,0
HolySee,2020-01-29,0,0
Honduras,2020-01-29,0,0
Hungary,2020-01-29,0,0
Iceland,2020-01-29,0,0
India,2020-01-29,0,0
Indonesia,2020-01-29,0,0
Iran,2020-01-29,0,0
Iraq,2020-01-29,0,0
Ireland,2020-01-29,0,0
Israel,2020-01-29,0,0
Italy,2020-01-29,0,0
Jamaica,2020-01-29,0,0
Japan,2020-01-29,7,0
Jordan,2020-01-29,0,0
Kazakhstan,2020-01-29,0,0
Kenya,2020-01-29,0,0
Kosovo,2020-01-29,0,0
Kuwait,2020-01-29,0,0
Kyrgyzstan,2020-01-29,0,0
Laos,2020-01-29,0,0
Latvia,2020-01-29,0,0
Lebanon,2020-01-29,0,0
Lesotho,2020-01-29,0,0
Liberia,2020-01-29,0,0
Libya,2020-01-29,0,0
Liechtenstein,2020-01-29,0,0
Lithuania,2020-01-29,0,0
Luxembourg,2020-01-29,0,0
Madagascar,2020-01-29,0,0
Malawi,2020-01-29,0,0
Malaysia,2020-01-29,7,0
Maldives,2020-01-29,0,0
Mali,2020-01-29,0,0
Malta,2020-01-29,0,0
Marshall Islands,2020-01-29,0,0
Mauritania,2020-01-29,0,0
Mauritius,2020-01-29,0,0
Mexico,2020-01-29,0,0
Moldova,2020-01-29,0,0
Monaco,2020-01-29,0,0
Mongolia,2020-01-29,0,0
Montenegro,2020-01-29,0,0
Morocco,2020-01-29,0,0
Mozambique,2020-01-29,0,0
MSZaandam,2020-01-29,0,0
Namibia,2020-01-29,0,0
Nepal,2020-01-29,1,0
Netherlands,2020-01-29,0,0
NewZealand,2020-01-29,0,0
Nicaragua,2020-01-29,0,0
Niger,2020-01-29,0,0
Nigeria,2020-01-29,0,0
NorthMacedonia,2020-01-29,0,0
Norway,2020-01-29,0,0
occupiedPalestinianterritory,2020-01-29,0,0
Oman,2020-01-29,0,0
Pakistan,2020-01-29,0,0
Panama,2020-01-29,0,0
PapuaNewGuinea,2020-01-29,0,0
Paraguay,2020-01-29,0,0
Peru,2020-01-29,0,0
Philippines,2020-01-29,0,0
Poland,2020-01-29,0,0
Portugal,2020-01-29,0,0
Qatar,2020-01-29,0,0
RepublicofKorea,2020-01-29,4,0
Romania,2020-01-29,0,0
Russia,2020-01-29,0,0
Rwanda,2020-01-29,0,0
SaintKittsandNevis,2020-01-29,0,0
SaintLucia,2020-01-29,0,0
SaintVincentandtheGrenadines,2020-01-29,0,0
SanMarino,2020-01-29,0,0
SaoTomeandPrincipe,2020-01-29,0,0
SaudiArabia,2020-01-29,0,0
Senegal,2020-01-29,0,0
Serbia,2020-01-29,0,0
Seychelles,2020-01-29,0,0
SierraLeone,2020-01-29,0,0
Singapore,2020-01-29,7,0
Slovakia,2020-01-29,0,0
Slovenia,2020-01-29,0,0
Solomon Islands,2020-01-29,0,0
Somalia,2020-01-29,0,0
SouthAfrica,2020-01-29,0,0
SouthSudan,2020-01-29,0,0
Spain,2020-01-29,0,0
SriLanka,2020-01-29,1,0
Sudan,2020-01-29,0,0
Suriname,2020-01-29,0,0
Sweden,2020-01-29,0,0
Switzerland,2020-01-29,0,0
SyrianArabRepublic,2020-01-29,0,0
Taiwan,2020-01-29,8,0
Tajikistan,2020-01-29,0,0
Tanzania,2020-01-29,0,0
Thailand,2020-01-29,14,0
TheBahamas,2020-01-29,0,0
TheGambia,2020-01-29,0,0
Togo,2020-01-29,0,0
TrinidadandTobago,2020-01-29,0,0
Tunisia,2020-01-29,0,0
Turkey,2020-01-29,0,0
Uganda,2020-01-29,0,0
Ukraine,2020-01-29,0,0
UnitedArabEmirates,2020-01-29,4,0
UnitedKingdom,2020-01-29,0,0
Uruguay,2020-01-29,0,0
US,2020-01-29,6,0
Uzbekistan,2020-01-29,0,0
Vanuatu,2020-01-29,0,0
Venezuela,2020-01-29,0,0
Vietnam,2020-01-29,2,0
WesternSahara,2020-01-29,0,0
Yemen,2020-01-29,0,0
Zambia,2020-01-29,0,0
Zimbabwe,2020-01-29,0,0
Afghanistan,2020-01-30,0,0
Albania,2020-01-30,0,0
Algeria,2020-01-30,0,0
Andorra,2020-01-30,0,0
Angola,2020-01-30,0,0
AntiguaandBarbuda,2020-01-30,0,0
Argentina,2020-01-30,0,0
Armenia,2020-01-30,0,0
Australia,2020-01-30,9,0
Austria,2020-01-30,0,0
Azerbaijan,2020-01-30,0,0
Bahrain,2020-01-30,0,0
Bangladesh,2020-01-30,0,0
Barbados,2020-01-30,0,0
Belarus,2020-01-30,0,0
Belgium,2020-01-30,0,0
Belize,2020-01-30,0,0
Benin,2020-01-30,0,0
Bhutan,2020-01-30,0,0
Bolivia,2020-01-30,0,0
BosniaandHerzegovina,2020-01-30,0,0
Botswana,2020-01-30,0,0
Brazil,2020-01-30,0,0
Brunei,2020-01-30,0,0
Bulgaria,2020-01-30,0,0
BurkinaFaso,2020-01-30,0,0
Burma,2020-01-30,0,0
Burundi,2020-01-30,0,0
Cambodia,2020-01-30,1,0
Cameroon,2020-01-30,0,0
Canada,2020-01-30,2,0
CapeVerde,2020-01-30,0,0
CentralAfricanRepublic,2020-01-30,0,0
Chad,2020-01-30,0,0
Chile,2020-01-30,0,0
China,2020-01-30,8141,171
Colombia,2020-01-30,0,0
Comoros,2020-01-30,0,0
Congo,2020-01-30,0,0
CostaRica,2020-01-30,0,0
CotedIvoire,2020-01-30,0,0
Croatia,2020-01-30,0,0
Cuba,2020-01-30,0,0
Cyprus,2020-01-30,0,0
Czechia,2020-01-30,0,0
DemocraticRepublicoftheCongo,2020-01-30,0,0
Denmark,2020-01-30,0,0
DiamondPrincessCruiseShip,2020-01-30,0,0
Djibouti,2020-01-30,0,0
Dominica,2020-01-30,0,0
DominicanRepublic,2020-01-30,0,0
EastTimor,2020-01-30,0,0
Ecuador,2020-01-30,0,0
Egypt,2020-01-30,0,0
ElSalvador,2020-01-30,0,0
EquatorialGuinea,2020-01-30,0,0
Eritrea,2020-01-30,0,0
Estonia,2020-01-30,0,0
Eswatini,2020-01-30,0,0
Ethiopia,2020-01-30,0,0
Fiji,2020-01-30,0,0
Finland,2020-01-30,1,0
France,2020-01-30,5,0
Gabon,2020-01-30,0,0
Georgia,2020-01-30,0,0
Germany,2020-01-30,4,0
Ghana,2020-01-30,0,0
Greece,2020-01-30,0,0
Grenada,2020-01-30,0,0
Guatemala,2020-01-30,0,0
Guinea,2020-01-30,0,0
GuineaBissau,2020-01-30,0,0
Guyana,2020-01-30,0,0
Haiti,2020-01-30,0,0
HolySee,2020-01-30,0,0
Honduras,2020-01-30,0,0
Hungary,2020-01-30,0,0
Iceland,2020-01-30,0,0
India,2020-01-30,1,0
Indonesia,2020-01-30,0,0
Iran,2020-01-30,0,0
Iraq,2020-01-30,0,0
Ireland,2020-01-30,0,0
Israel,2020-01-30,0,0
Italy,2020-01-30,0,0
Jamaica,2020-01-30,0,0
Japan,2020-01-30,11,0
Jordan,2020-01-30,0,0
Kazakhstan,2020-01-30,0,0
Kenya,2020-01-30,0,0
Kosovo,2020-01-30,0,0
Kuwait,2020-01-30,0,0
Kyrgyzstan,2020-01-30,0,0
Laos,2020-01-30,0,0
Latvia,2020-01-30,0,0
Lebanon,2020-01-30,0,0
Lesotho,2020-01-30,0,0
Liberia,2020-01-30,0,0
Libya,2020-01-30,0,0
Liechtenstein,2020-01-30,0,0
Lithuania,2020-01-30,0,0
Luxembourg,2020-01-30,0,0
Madagascar,2020-01-30,0,0
Malawi,2020-01-30,0,0
Malaysia,2020-01-30,8,0
Maldives,2020-01-30,0,0
Mali,2020-01-30,0,0
Malta,2020-01-30,0,0
Marshall Islands,2020-01-30,0,0
Mauritania,2020-01-30,0,0
Mauritius,2020-01-30,0,0
Mexico,2020-01-30,0,0
Moldova,2020-01-30,0,0
Monaco,2020-01-30,0,0
Mongolia,2020-01-30,0,0
Montenegro,2020-01-30,0,0
